ACTIVITY_DATE,STATION_NAME,ACTIVITY_HOUR,TOTAL_ACTIVITY,DENSITY_CATEGORY,LATITUDE,LONGITUDE
2024-02-03,HERBERT PLACE,19,8,Intense,53.3344,-6.24557
2024-02-03,MOUNT STREET LOWER,19,5,Intense,53.338,-6.24153
2024-02-03,MOUNTJOY SQUARE WEST,16,10,Intense,53.3563,-6.25859
2024-02-03,NEW CENTRAL BANK,10,5,Intense,53.3471,-6.23475
2024-02-03,NEW CENTRAL BANK,11,5,Intense,53.3471,-6.23475
2024-02-03,NEW CENTRAL BANK,16,5,Intense,53.3471,-6.23475
2024-02-03,NORTH CIRCULAR ROAD (O'CONNELL'S),16,6,Intense,53.3578,-6.25156
2024-02-03,PEARSE STREET,16,5,Intense,53.3443,-6.25043
2024-02-03,PEARSE STREET,17,5,Intense,53.3443,-6.25043
2024-02-03,PEARSE STREET,9,5,Intense,53.3443,-6.25043
2024-02-03,PORTOBELLO HARBOUR,13,8,Intense,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,8,8,Intense,53.3304,-6.26516
2024-02-03,PORTOBELLO ROAD,19,7,Intense,53.3301,-6.26804
2024-02-03,PRINCES STREET / O'CONNELL STREET,15,7,Intense,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,19,7,Intense,53.349,-6.26031
2024-02-03,SIR PATRICK DUN'S,11,6,Intense,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,20,6,Intense,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,22,6,Intense,53.3392,-6.24064
2024-02-03,WILTON TERRACE (PARK),10,3,Intense,53.3337,-6.24834
2024-02-03,WILTON TERRACE (PARK),15,3,Intense,53.3337,-6.24834
2024-02-04,BENSON STREET,16,2,Intense,53.3442,-6.23345
2024-02-04,BENSON STREET,20,2,Intense,53.3442,-6.23345
2024-02-04,BENSON STREET,21,2,Intense,53.3442,-6.23345
2024-02-04,CHARLEMONT PLACE,0,3,Intense,53.3307,-6.26018
2024-02-04,CHARLEMONT PLACE,11,3,Intense,53.3307,-6.26018
2024-02-04,CHARLEMONT PLACE,12,3,Intense,53.3307,-6.26018
2024-02-04,CHARLEMONT PLACE,13,3,Intense,53.3307,-6.26018
2024-02-04,CHARLEMONT PLACE,19,3,Intense,53.3307,-6.26018
2024-02-04,CUSTOM HOUSE,10,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,11,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,12,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,14,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,17,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,19,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE,23,2,Intense,53.3483,-6.25466
2024-02-04,CUSTOM HOUSE QUAY,14,3,Intense,53.3479,-6.24805
2024-02-04,EXCHEQUER STREET,17,15,Intense,53.343,-6.26358
2024-02-04,FOWNES STREET UPPER,10,2,Intense,53.3446,-6.26337
2024-02-04,FOWNES STREET UPPER,13,2,Intense,53.3446,-6.26337
2024-02-04,FOWNES STREET UPPER,16,2,Intense,53.3446,-6.26337
2024-02-04,FOWNES STREET UPPER,7,2,Intense,53.3446,-6.26337
2024-02-04,FOWNES STREET UPPER,9,2,Intense,53.3446,-6.26337
2024-02-04,GRAND CANAL DOCK,16,7,Intense,53.3426,-6.2387
2024-02-04,HANOVER QUAY,16,4,Intense,53.3441,-6.23715
2024-02-04,HANOVER QUAY,18,4,Intense,53.3441,-6.23715
2024-02-04,HANOVER QUAY,22,4,Intense,53.3441,-6.23715
2024-02-04,HERBERT PLACE,1,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,11,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,12,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,13,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,14,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,15,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,16,3,Intense,53.3344,-6.24557
2024-02-04,HERBERT PLACE,17,3,Intense,53.3344,-6.24557
2024-02-04,MOUNT STREET LOWER,13,2,Intense,53.338,-6.24153
2024-02-04,MOUNT STREET LOWER,15,2,Intense,53.338,-6.24153
2024-02-04,MOUNT STREET LOWER,19,2,Intense,53.338,-6.24153
2024-02-04,MOUNT STREET LOWER,20,2,Intense,53.338,-6.24153
2024-02-04,MOUNT STREET LOWER,22,2,Intense,53.338,-6.24153
2024-02-04,MOUNT STREET LOWER,23,2,Intense,53.338,-6.24153
2024-02-04,MOUNTJOY SQUARE WEST,10,4,Intense,53.3563,-6.25859
2024-02-04,MOUNTJOY SQUARE WEST,13,4,Intense,53.3563,-6.25859
2024-02-04,MOUNTJOY SQUARE WEST,20,4,Intense,53.3563,-6.25859
2024-02-04,NEW CENTRAL BANK,0,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,12,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,16,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,17,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,20,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,22,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,7,3,Intense,53.3471,-6.23475
2024-02-04,NEW CENTRAL BANK,9,3,Intense,53.3471,-6.23475
2024-02-04,NORTH CIRCULAR ROAD (O'CONNELL'S),15,6,Intense,53.3578,-6.25156
2024-02-04,NORTH CIRCULAR ROAD (O'CONNELL'S),19,6,Intense,53.3578,-6.25156
2024-02-04,PEARSE STREET,16,4,Intense,53.3443,-6.25043
2024-02-04,PEARSE STREET,17,4,Intense,53.3443,-6.25043
2024-02-04,PORTOBELLO HARBOUR,14,9,Intense,53.3304,-6.26516
2024-02-04,PORTOBELLO ROAD,14,3,Intense,53.3301,-6.26804
2024-02-04,PORTOBELLO ROAD,15,3,Intense,53.3301,-6.26804
2024-02-04,PORTOBELLO ROAD,17,3,Intense,53.3301,-6.26804
2024-02-04,PORTOBELLO ROAD,21,3,Intense,53.3301,-6.26804
2024-02-04,PRINCES STREET / O'CONNELL STREET,15,14,Intense,53.349,-6.26031
2024-02-04,SIR PATRICK DUN'S,7,4,Intense,53.3392,-6.24064
2024-02-05,BENSON STREET,17,4,Intense,53.3442,-6.23345
2024-02-05,CHARLEMONT PLACE,19,6,Intense,53.3307,-6.26018
2024-02-05,CUSTOM HOUSE,10,4,Intense,53.3483,-6.25466
2024-02-05,CUSTOM HOUSE QUAY,14,5,Intense,53.3479,-6.24805
2024-02-05,EXCHEQUER STREET,10,7,Intense,53.343,-6.26358
2024-02-05,EXCHEQUER STREET,22,7,Intense,53.343,-6.26358
2024-02-05,FOWNES STREET UPPER,13,5,Intense,53.3446,-6.26337
2024-02-05,GRAND CANAL DOCK,11,7,Intense,53.3426,-6.2387
2024-02-05,HANOVER QUAY,13,4,Intense,53.3441,-6.23715
2024-02-05,HANOVER QUAY,15,4,Intense,53.3441,-6.23715
2024-02-05,HANOVER QUAY,21,4,Intense,53.3441,-6.23715
2024-02-05,HERBERT PLACE,16,7,Intense,53.3344,-6.24557
2024-02-05,MOUNT STREET LOWER,13,3,Intense,53.338,-6.24153
2024-02-05,MOUNT STREET LOWER,14,3,Intense,53.338,-6.24153
2024-02-05,MOUNT STREET LOWER,16,3,Intense,53.338,-6.24153
2024-02-05,MOUNT STREET LOWER,18,3,Intense,53.338,-6.24153
2024-02-05,MOUNTJOY SQUARE WEST,12,14,Intense,53.3563,-6.25859
2024-02-05,NEW CENTRAL BANK,10,3,Intense,53.3471,-6.23475
2024-02-05,NEW CENTRAL BANK,11,3,Intense,53.3471,-6.23475
2024-02-05,NEW CENTRAL BANK,14,3,Intense,53.3471,-6.23475
2024-02-05,NEW CENTRAL BANK,22,3,Intense,53.3471,-6.23475
2024-02-05,NEW CENTRAL BANK,7,3,Intense,53.3471,-6.23475
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),13,4,Intense,53.3578,-6.25156
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),15,4,Intense,53.3578,-6.25156
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),19,4,Intense,53.3578,-6.25156
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),20,4,Intense,53.3578,-6.25156
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),7,4,Intense,53.3578,-6.25156
2024-02-05,NORTH CIRCULAR ROAD (O'CONNELL'S),9,4,Intense,53.3578,-6.25156
2024-02-05,PEARSE STREET,12,4,Intense,53.3443,-6.25043
2024-02-05,PEARSE STREET,13,4,Intense,53.3443,-6.25043
2024-02-05,PORTOBELLO HARBOUR,22,6,Intense,53.3304,-6.26516
2024-02-05,PORTOBELLO ROAD,16,3,Intense,53.3301,-6.26804
2024-02-05,PORTOBELLO ROAD,21,3,Intense,53.3301,-6.26804
2024-02-05,PRINCES STREET / O'CONNELL STREET,16,14,Intense,53.349,-6.26031
2024-02-05,SIR PATRICK DUN'S,23,5,Intense,53.3392,-6.24064
2024-02-05,WILTON TERRACE (PARK),11,2,Intense,53.3337,-6.24834
2024-02-05,WILTON TERRACE (PARK),12,2,Intense,53.3337,-6.24834
2024-02-05,WILTON TERRACE (PARK),18,2,Intense,53.3337,-6.24834
2024-02-05,WILTON TERRACE (PARK),22,2,Intense,53.3337,-6.24834
2024-02-05,WILTON TERRACE (PARK),9,2,Intense,53.3337,-6.24834
2024-02-06,BENSON STREET,18,22,Intense,53.3442,-6.23345
2024-02-06,CHARLEMONT PLACE,18,21,Intense,53.3307,-6.26018
2024-02-06,CUSTOM HOUSE,16,13,Intense,53.3483,-6.25466
2024-02-06,CUSTOM HOUSE QUAY,12,17,Intense,53.3479,-6.24805
2024-02-06,EXCHEQUER STREET,13,12,Intense,53.343,-6.26358
2024-02-06,FOWNES STREET UPPER,15,11,Intense,53.3446,-6.26337
2024-02-06,GRAND CANAL DOCK,18,7,Intense,53.3426,-6.2387
2024-02-06,HANOVER QUAY,9,15,Intense,53.3441,-6.23715
2024-02-06,HERBERT PLACE,17,8,Intense,53.3344,-6.24557
2024-02-06,MOUNT STREET LOWER,18,15,Intense,53.338,-6.24153
2024-02-06,MOUNTJOY SQUARE WEST,13,12,Intense,53.3563,-6.25859
2024-02-06,MOUNTJOY SQUARE WEST,19,12,Intense,53.3563,-6.25859
2024-02-06,NEW CENTRAL BANK,17,10,Intense,53.3471,-6.23475
2024-02-06,NEW CENTRAL BANK,8,10,Intense,53.3471,-6.23475
2024-02-06,NORTH CIRCULAR ROAD (O'CONNELL'S),6,9,Intense,53.3578,-6.25156
2024-02-06,PEARSE STREET,18,11,Intense,53.3443,-6.25043
2024-02-06,PORTOBELLO HARBOUR,18,20,Intense,53.3304,-6.26516
2024-02-06,PORTOBELLO ROAD,7,18,Intense,53.3301,-6.26804
2024-02-06,PRINCES STREET / O'CONNELL STREET,16,6,Intense,53.349,-6.26031
2024-02-06,SIR PATRICK DUN'S,18,21,Intense,53.3392,-6.24064
2024-02-06,WILTON TERRACE (PARK),16,14,Intense,53.3337,-6.24834
2024-02-07,BENSON STREET,17,17,Intense,53.3442,-6.23345
2024-02-07,CHARLEMONT PLACE,10,18,Intense,53.3307,-6.26018
2024-02-07,CUSTOM HOUSE,22,5,Intense,53.3483,-6.25466
2024-02-07,CUSTOM HOUSE QUAY,17,9,Intense,53.3479,-6.24805
2024-02-07,CUSTOM HOUSE QUAY,9,9,Intense,53.3479,-6.24805
2024-02-07,EXCHEQUER STREET,13,8,Intense,53.343,-6.26358
2024-02-07,FOWNES STREET UPPER,18,9,Intense,53.3446,-6.26337
2024-02-07,GRAND CANAL DOCK,15,11,Intense,53.3426,-6.2387
2024-02-07,GRAND CANAL DOCK,6,11,Intense,53.3426,-6.2387
2024-02-07,HANOVER QUAY,18,19,Intense,53.3441,-6.23715
2024-02-07,HERBERT PLACE,16,7,Intense,53.3344,-6.24557
2024-02-07,MOUNT STREET LOWER,18,9,Intense,53.338,-6.24153
2024-02-07,MOUNTJOY SQUARE WEST,12,15,Intense,53.3563,-6.25859
2024-02-07,NEW CENTRAL BANK,13,16,Intense,53.3471,-6.23475
2024-02-07,NORTH CIRCULAR ROAD (O'CONNELL'S),8,11,Intense,53.3578,-6.25156
2024-02-07,PEARSE STREET,7,12,Intense,53.3443,-6.25043
2024-02-07,PORTOBELLO HARBOUR,9,21,Intense,53.3304,-6.26516
2024-02-07,PORTOBELLO ROAD,19,10,Intense,53.3301,-6.26804
2024-02-07,PORTOBELLO ROAD,7,10,Intense,53.3301,-6.26804
2024-02-07,PRINCES STREET / O'CONNELL STREET,6,10,Intense,53.349,-6.26031
2024-02-07,SIR PATRICK DUN'S,9,17,Intense,53.3392,-6.24064
2024-02-07,WILTON TERRACE (PARK),7,15,Intense,53.3337,-6.24834
2024-02-07,WILTON TERRACE (PARK),8,15,Intense,53.3337,-6.24834
2024-02-08,BENSON STREET,9,12,Intense,53.3442,-6.23345
2024-02-08,CHARLEMONT PLACE,8,19,Intense,53.3307,-6.26018
2024-02-08,CUSTOM HOUSE,18,6,Intense,53.3483,-6.25466
2024-02-08,CUSTOM HOUSE QUAY,17,12,Intense,53.3479,-6.24805
2024-02-08,EXCHEQUER STREET,18,6,Intense,53.343,-6.26358
2024-02-08,FOWNES STREET UPPER,18,10,Intense,53.3446,-6.26337
2024-02-08,GRAND CANAL DOCK,9,13,Intense,53.3426,-6.2387
2024-02-08,HANOVER QUAY,19,5,Intense,53.3441,-6.23715
2024-02-08,HANOVER QUAY,20,5,Intense,53.3441,-6.23715
2024-02-08,HERBERT PLACE,8,7,Intense,53.3344,-6.24557
2024-02-08,MOUNT STREET LOWER,17,8,Intense,53.338,-6.24153
2024-02-08,MOUNT STREET LOWER,18,8,Intense,53.338,-6.24153
2024-02-08,MOUNTJOY SQUARE WEST,12,10,Intense,53.3563,-6.25859
2024-02-08,NEW CENTRAL BANK,16,7,Intense,53.3471,-6.23475
2024-02-08,NEW CENTRAL BANK,9,7,Intense,53.3471,-6.23475
2024-02-08,NORTH CIRCULAR ROAD (O'CONNELL'S),11,7,Intense,53.3578,-6.25156
2024-02-08,NORTH CIRCULAR ROAD (O'CONNELL'S),14,7,Intense,53.3578,-6.25156
2024-02-08,NORTH CIRCULAR ROAD (O'CONNELL'S),21,7,Intense,53.3578,-6.25156
2024-02-08,NORTH CIRCULAR ROAD (O'CONNELL'S),7,7,Intense,53.3578,-6.25156
2024-02-08,PEARSE STREET,17,7,Intense,53.3443,-6.25043
2024-02-08,PEARSE STREET,21,7,Intense,53.3443,-6.25043
2024-02-08,PEARSE STREET,9,7,Intense,53.3443,-6.25043
2024-02-08,PORTOBELLO HARBOUR,8,12,Intense,53.3304,-6.26516
2024-02-08,PORTOBELLO ROAD,8,8,Intense,53.3301,-6.26804
2024-02-08,PRINCES STREET / O'CONNELL STREET,11,7,Intense,53.349,-6.26031
2024-02-08,PRINCES STREET / O'CONNELL STREET,18,7,Intense,53.349,-6.26031
2024-02-08,SIR PATRICK DUN'S,10,11,Intense,53.3392,-6.24064
2024-02-08,WILTON TERRACE (PARK),9,12,Intense,53.3337,-6.24834
2024-02-09,BENSON STREET,8,14,Intense,53.3442,-6.23345
2024-02-09,CHARLEMONT PLACE,9,21,Intense,53.3307,-6.26018
2024-02-09,CUSTOM HOUSE,13,5,Intense,53.3483,-6.25466
2024-02-09,CUSTOM HOUSE,18,5,Intense,53.3483,-6.25466
2024-02-09,CUSTOM HOUSE QUAY,17,9,Intense,53.3479,-6.24805
2024-02-09,CUSTOM HOUSE QUAY,7,9,Intense,53.3479,-6.24805
2024-02-09,EXCHEQUER STREET,9,9,Intense,53.343,-6.26358
2024-02-09,FOWNES STREET UPPER,15,8,Intense,53.3446,-6.26337
2024-02-09,FOWNES STREET UPPER,17,8,Intense,53.3446,-6.26337
2024-02-09,GRAND CANAL DOCK,7,10,Intense,53.3426,-6.2387
2024-02-09,HANOVER QUAY,10,7,Intense,53.3441,-6.23715
2024-02-09,HERBERT PLACE,19,7,Intense,53.3344,-6.24557
2024-02-09,HERBERT PLACE,8,7,Intense,53.3344,-6.24557
2024-02-09,MOUNT STREET LOWER,9,9,Intense,53.338,-6.24153
2024-02-09,MOUNTJOY SQUARE WEST,14,19,Intense,53.3563,-6.25859
2024-02-09,NEW CENTRAL BANK,7,9,Intense,53.3471,-6.23475
2024-02-09,NORTH CIRCULAR ROAD (O'CONNELL'S),18,6,Intense,53.3578,-6.25156
2024-02-09,PEARSE STREET,14,12,Intense,53.3443,-6.25043
2024-02-09,PORTOBELLO HARBOUR,7,13,Intense,53.3304,-6.26516
2024-02-09,PORTOBELLO ROAD,8,10,Intense,53.3301,-6.26804
2024-02-09,PRINCES STREET / O'CONNELL STREET,6,13,Intense,53.349,-6.26031
2024-02-09,SIR PATRICK DUN'S,9,13,Intense,53.3392,-6.24064
2024-02-09,WILTON TERRACE (PARK),8,11,Intense,53.3337,-6.24834
2024-02-10,BENSON STREET,12,2,Intense,53.3442,-6.23345
2024-02-10,BENSON STREET,18,2,Intense,53.3442,-6.23345
2024-02-10,BENSON STREET,19,2,Intense,53.3442,-6.23345
2024-02-10,BENSON STREET,21,2,Intense,53.3442,-6.23345
2024-02-10,BENSON STREET,9,2,Intense,53.3442,-6.23345
2024-02-10,CHARLEMONT PLACE,10,3,Intense,53.3307,-6.26018
2024-02-10,CHARLEMONT PLACE,13,3,Intense,53.3307,-6.26018
2024-02-10,CHARLEMONT PLACE,16,3,Intense,53.3307,-6.26018
2024-02-10,CHARLEMONT PLACE,18,3,Intense,53.3307,-6.26018
2024-02-10,CHARLEMONT PLACE,6,3,Intense,53.3307,-6.26018
2024-02-10,CHARLEMONT PLACE,9,3,Intense,53.3307,-6.26018
2024-02-10,CUSTOM HOUSE,11,9,Intense,53.3483,-6.25466
2024-02-10,CUSTOM HOUSE QUAY,12,5,Intense,53.3479,-6.24805
2024-02-10,CUSTOM HOUSE QUAY,16,5,Intense,53.3479,-6.24805
2024-02-10,EXCHEQUER STREET,13,14,Intense,53.343,-6.26358
2024-02-10,FOWNES STREET UPPER,13,8,Intense,53.3446,-6.26337
2024-02-10,GRAND CANAL DOCK,15,8,Intense,53.3426,-6.2387
2024-02-10,HANOVER QUAY,14,5,Intense,53.3441,-6.23715
2024-02-10,HANOVER QUAY,17,5,Intense,53.3441,-6.23715
2024-02-10,HANOVER QUAY,22,5,Intense,53.3441,-6.23715
2024-02-10,HERBERT PLACE,15,6,Intense,53.3344,-6.24557
2024-02-10,MOUNT STREET LOWER,15,5,Intense,53.338,-6.24153
2024-02-10,MOUNT STREET LOWER,17,5,Intense,53.338,-6.24153
2024-02-10,MOUNT STREET LOWER,8,5,Intense,53.338,-6.24153
2024-02-10,MOUNTJOY SQUARE WEST,14,14,Intense,53.3563,-6.25859
2024-02-10,NEW CENTRAL BANK,10,5,Intense,53.3471,-6.23475
2024-02-10,NEW CENTRAL BANK,14,5,Intense,53.3471,-6.23475
2024-02-10,NEW CENTRAL BANK,18,5,Intense,53.3471,-6.23475
2024-02-10,NEW CENTRAL BANK,20,5,Intense,53.3471,-6.23475
2024-02-10,NORTH CIRCULAR ROAD (O'CONNELL'S),12,5,Intense,53.3578,-6.25156
2024-02-10,NORTH CIRCULAR ROAD (O'CONNELL'S),7,5,Intense,53.3578,-6.25156
2024-02-10,PEARSE STREET,11,4,Intense,53.3443,-6.25043
2024-02-10,PEARSE STREET,14,4,Intense,53.3443,-6.25043
2024-02-10,PEARSE STREET,19,4,Intense,53.3443,-6.25043
2024-02-10,PEARSE STREET,9,4,Intense,53.3443,-6.25043
2024-02-10,PORTOBELLO HARBOUR,19,9,Intense,53.3304,-6.26516
2024-02-10,PORTOBELLO ROAD,17,7,Intense,53.3301,-6.26804
2024-02-10,PRINCES STREET / O'CONNELL STREET,7,11,Intense,53.349,-6.26031
2024-02-10,SIR PATRICK DUN'S,15,7,Intense,53.3392,-6.24064
2024-02-10,SIR PATRICK DUN'S,17,7,Intense,53.3392,-6.24064
2024-02-10,WILTON TERRACE (PARK),13,2,Intense,53.3337,-6.24834
2024-02-11,BENSON STREET,16,3,Intense,53.3442,-6.23345
2024-02-11,BENSON STREET,20,3,Intense,53.3442,-6.23345
2024-02-11,CHARLEMONT PLACE,11,4,Intense,53.3307,-6.26018
2024-02-11,CHARLEMONT PLACE,12,4,Intense,53.3307,-6.26018
2024-02-11,CHARLEMONT PLACE,17,4,Intense,53.3307,-6.26018
2024-02-11,CHARLEMONT PLACE,20,4,Intense,53.3307,-6.26018
2024-02-11,CHARLEMONT PLACE,21,4,Intense,53.3307,-6.26018
2024-02-11,CUSTOM HOUSE,19,7,Intense,53.3483,-6.25466
2024-02-11,CUSTOM HOUSE QUAY,12,6,Intense,53.3479,-6.24805
2024-02-11,EXCHEQUER STREET,12,13,Intense,53.343,-6.26358
2024-02-11,FOWNES STREET UPPER,12,14,Intense,53.3446,-6.26337
2024-02-11,GRAND CANAL DOCK,19,6,Intense,53.3426,-6.2387
2024-02-11,HANOVER QUAY,18,5,Intense,53.3441,-6.23715
2024-02-11,HANOVER QUAY,19,5,Intense,53.3441,-6.23715
2024-02-11,HERBERT PLACE,14,6,Intense,53.3344,-6.24557
2024-02-11,MOUNT STREET LOWER,15,10,Intense,53.338,-6.24153
2024-02-11,MOUNTJOY SQUARE WEST,16,9,Intense,53.3563,-6.25859
2024-02-11,NEW CENTRAL BANK,14,5,Intense,53.3471,-6.23475
2024-02-11,NORTH CIRCULAR ROAD (O'CONNELL'S),23,6,Intense,53.3578,-6.25156
2024-02-11,PEARSE STREET,14,5,Intense,53.3443,-6.25043
2024-02-11,PORTOBELLO HARBOUR,13,18,Intense,53.3304,-6.26516
2024-02-11,PORTOBELLO ROAD,14,5,Intense,53.3301,-6.26804
2024-02-11,PORTOBELLO ROAD,16,5,Intense,53.3301,-6.26804
2024-02-11,PORTOBELLO ROAD,18,5,Intense,53.3301,-6.26804
2024-02-11,PRINCES STREET / O'CONNELL STREET,14,8,Intense,53.349,-6.26031
2024-02-11,PRINCES STREET / O'CONNELL STREET,15,8,Intense,53.349,-6.26031
2024-02-11,SIR PATRICK DUN'S,14,10,Intense,53.3392,-6.24064
2024-02-11,WILTON TERRACE (PARK),11,2,Intense,53.3337,-6.24834
2024-02-11,WILTON TERRACE (PARK),12,2,Intense,53.3337,-6.24834
