ACTIVITY_DATE,STATION_NAME,ACTIVITY_HOUR,TOTAL_ACTIVITY,DENSITY_CATEGORY,LATITUDE,LONGITUDE
2024-02-01,Canal St & Adams St,9,16,Intense,41.98,-87.72
2024-02-01,Clark St & Elm St,8,12,Intense,41.99,-87.72
2024-02-01,Clinton St & Madison St,16,19,Intense,41.98,-87.76
2024-02-01,Clinton St & Washington Blvd,8,24,Intense,41.96,-87.82
2024-02-01,Ellis Ave & 60th St,17,12,Intense,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,9,12,Intense,41.97,-87.72
2024-02-01,Kingsbury St & Kinzie St,9,18,Intense,42,-87.78
2024-02-01,University Ave & 57th St,17,17,Intense,41.97,-87.68
2024-02-02,Canal St & Adams St,17,8,Intense,41.98,-87.72
2024-02-02,Clark St & Elm St,18,9,Intense,41.99,-87.72
2024-02-02,Clinton St & Madison St,16,15,Intense,41.98,-87.76
2024-02-02,Clinton St & Madison St,8,15,Intense,41.98,-87.76
2024-02-02,Clinton St & Washington Blvd,15,14,Intense,41.96,-87.82
2024-02-02,Clinton St & Washington Blvd,8,14,Intense,41.96,-87.82
2024-02-02,Ellis Ave & 60th St,12,9,Intense,41.97,-87.72
2024-02-02,Ellis Ave & 60th St,15,9,Intense,41.97,-87.72
2024-02-02,Ellis Ave & 60th St,17,9,Intense,41.97,-87.72
2024-02-02,Kingsbury St & Kinzie St,7,13,Intense,42,-87.78
2024-02-02,University Ave & 57th St,12,14,Intense,41.97,-87.68
2024-02-02,University Ave & 57th St,14,14,Intense,41.97,-87.68
2024-02-03,Canal St & Adams St,16,3,Intense,41.98,-87.72
2024-02-03,Clark St & Elm St,9,10,Intense,41.99,-87.72
2024-02-03,Clinton St & Madison St,10,5,Intense,41.98,-87.76
2024-02-03,Clinton St & Madison St,12,5,Intense,41.98,-87.76
2024-02-03,Clinton St & Madison St,13,5,Intense,41.98,-87.76
2024-02-03,Clinton St & Madison St,16,5,Intense,41.98,-87.76
2024-02-03,Clinton St & Washington Blvd,11,3,Intense,41.96,-87.82
2024-02-03,Ellis Ave & 60th St,13,14,Intense,41.97,-87.72
2024-02-03,Kingsbury St & Kinzie St,11,11,Intense,42,-87.78
2024-02-03,University Ave & 57th St,16,12,Intense,41.97,-87.68
2024-02-03,University Ave & 57th St,17,12,Intense,41.97,-87.68
2024-02-04,Canal St & Adams St,22,3,Intense,41.98,-87.72
2024-02-04,Clark St & Elm St,12,7,Intense,41.99,-87.72
2024-02-04,Clark St & Elm St,13,7,Intense,41.99,-87.72
2024-02-04,Clark St & Elm St,16,7,Intense,41.99,-87.72
2024-02-04,Clinton St & Madison St,12,4,Intense,41.98,-87.76
2024-02-04,Clinton St & Madison St,13,4,Intense,41.98,-87.76
2024-02-04,Clinton St & Washington Blvd,10,4,Intense,41.96,-87.82
2024-02-04,Ellis Ave & 60th St,20,13,Intense,41.97,-87.72
2024-02-04,Kingsbury St & Kinzie St,10,11,Intense,42,-87.78
2024-02-04,University Ave & 57th St,12,13,Intense,41.97,-87.68
2024-02-04,University Ave & 57th St,13,13,Intense,41.97,-87.68
2024-02-05,Canal St & Adams St,16,25,Intense,41.98,-87.72
2024-02-05,Clark St & Elm St,17,11,Intense,41.99,-87.72
2024-02-05,Clinton St & Madison St,17,16,Intense,41.98,-87.76
2024-02-05,Clinton St & Madison St,7,16,Intense,41.98,-87.76
2024-02-05,Clinton St & Washington Blvd,17,24,Intense,41.96,-87.82
2024-02-05,Ellis Ave & 60th St,12,14,Intense,41.97,-87.72
2024-02-05,Kingsbury St & Kinzie St,16,16,Intense,42,-87.78
2024-02-05,University Ave & 57th St,16,15,Intense,41.97,-87.68
2024-02-06,Canal St & Adams St,16,26,Intense,41.98,-87.72
2024-02-06,Clark St & Elm St,18,8,Intense,41.99,-87.72
2024-02-06,Clark St & Elm St,19,8,Intense,41.99,-87.72
2024-02-06,Clark St & Elm St,7,8,Intense,41.99,-87.72
2024-02-06,Clinton St & Madison St,15,16,Intense,41.98,-87.76
2024-02-06,Clinton St & Washington Blvd,8,35,Intense,41.96,-87.82
2024-02-06,Ellis Ave & 60th St,16,9,Intense,41.97,-87.72
2024-02-06,Kingsbury St & Kinzie St,17,25,Intense,42,-87.78
2024-02-06,University Ave & 57th St,9,12,Intense,41.97,-87.68
2024-02-07,Canal St & Adams St,17,22,Intense,41.98,-87.72
2024-02-07,Canal St & Adams St,8,22,Intense,41.98,-87.72
2024-02-07,Clark St & Elm St,8,11,Intense,41.99,-87.72
2024-02-07,Clinton St & Madison St,16,30,Intense,41.98,-87.76
2024-02-07,Clinton St & Washington Blvd,8,37,Intense,41.96,-87.82
2024-02-07,Ellis Ave & 60th St,19,11,Intense,41.97,-87.72
2024-02-07,Kingsbury St & Kinzie St,16,19,Intense,42,-87.78
2024-02-07,University Ave & 57th St,18,17,Intense,41.97,-87.68
2024-02-08,Canal St & Adams St,17,23,Intense,41.98,-87.72
2024-02-08,Canal St & Adams St,8,23,Intense,41.98,-87.72
2024-02-08,Clark St & Elm St,7,13,Intense,41.99,-87.72
2024-02-08,Clinton St & Madison St,15,18,Intense,41.98,-87.76
2024-02-08,Clinton St & Madison St,7,18,Intense,41.98,-87.76
2024-02-08,Clinton St & Washington Blvd,8,37,Intense,41.96,-87.82
2024-02-08,Ellis Ave & 60th St,16,12,Intense,41.97,-87.72
2024-02-08,Ellis Ave & 60th St,18,12,Intense,41.97,-87.72
2024-02-08,Kingsbury St & Kinzie St,8,19,Intense,42,-87.78
2024-02-08,University Ave & 57th St,13,17,Intense,41.97,-87.68
2024-02-08,University Ave & 57th St,17,17,Intense,41.97,-87.68
2024-02-09,Canal St & Adams St,17,14,Intense,41.98,-87.72
2024-02-09,Clark St & Elm St,15,14,Intense,41.99,-87.72
2024-02-09,Clinton St & Madison St,7,18,Intense,41.98,-87.76
2024-02-09,Clinton St & Washington Blvd,16,21,Intense,41.96,-87.82
2024-02-09,Ellis Ave & 60th St,12,12,Intense,41.97,-87.72
2024-02-09,Ellis Ave & 60th St,14,12,Intense,41.97,-87.72
2024-02-09,Ellis Ave & 60th St,16,12,Intense,41.97,-87.72
2024-02-09,Ellis Ave & 60th St,18,12,Intense,41.97,-87.72
2024-02-09,Kingsbury St & Kinzie St,17,16,Intense,42,-87.78
2024-02-09,University Ave & 57th St,14,15,Intense,41.97,-87.68
2024-02-09,University Ave & 57th St,18,15,Intense,41.97,-87.68
2024-02-10,Canal St & Adams St,12,3,Intense,41.98,-87.72
2024-02-10,Canal St & Adams St,19,3,Intense,41.98,-87.72
2024-02-10,Clark St & Elm St,10,8,Intense,41.99,-87.72
2024-02-10,Clark St & Elm St,13,8,Intense,41.99,-87.72
2024-02-10,Clinton St & Madison St,10,4,Intense,41.98,-87.76
2024-02-10,Clinton St & Madison St,14,4,Intense,41.98,-87.76
2024-02-10,Clinton St & Madison St,15,4,Intense,41.98,-87.76
2024-02-10,Clinton St & Washington Blvd,19,3,Intense,41.96,-87.82
2024-02-10,Ellis Ave & 60th St,16,13,Intense,41.97,-87.72
2024-02-10,Kingsbury St & Kinzie St,10,12,Intense,42,-87.78
2024-02-10,University Ave & 57th St,10,12,Intense,41.97,-87.68
2024-02-10,University Ave & 57th St,17,12,Intense,41.97,-87.68
2024-02-11,Canal St & Adams St,12,3,Intense,41.98,-87.72
2024-02-11,Canal St & Adams St,14,3,Intense,41.98,-87.72
2024-02-11,Clark St & Elm St,17,9,Intense,41.99,-87.72
2024-02-11,Clinton St & Madison St,15,4,Intense,41.98,-87.76
2024-02-11,Clinton St & Madison St,16,4,Intense,41.98,-87.76
2024-02-11,Clinton St & Washington Blvd,10,2,Intense,41.96,-87.82
2024-02-11,Clinton St & Washington Blvd,15,2,Intense,41.96,-87.82
2024-02-11,Ellis Ave & 60th St,15,13,Intense,41.97,-87.72
2024-02-11,Kingsbury St & Kinzie St,11,7,Intense,42,-87.78
2024-02-11,Kingsbury St & Kinzie St,12,7,Intense,42,-87.78
2024-02-11,Kingsbury St & Kinzie St,9,7,Intense,42,-87.78
2024-02-11,University Ave & 57th St,15,16,Intense,41.97,-87.68
2024-02-12,Canal St & Adams St,16,21,Intense,41.98,-87.72
2024-02-12,Clark St & Elm St,18,13,Intense,41.99,-87.72
2024-02-12,Clinton St & Madison St,16,14,Intense,41.98,-87.76
2024-02-12,Clinton St & Washington Blvd,8,31,Intense,41.96,-87.82
2024-02-12,Ellis Ave & 60th St,10,10,Intense,41.97,-87.72
2024-02-12,Ellis Ave & 60th St,12,10,Intense,41.97,-87.72
2024-02-12,Kingsbury St & Kinzie St,15,14,Intense,42,-87.78
2024-02-12,Kingsbury St & Kinzie St,7,14,Intense,42,-87.78
2024-02-12,University Ave & 57th St,12,15,Intense,41.97,-87.68
2024-02-12,University Ave & 57th St,13,15,Intense,41.97,-87.68
2024-02-13,Canal St & Adams St,16,28,Intense,41.98,-87.72
2024-02-13,Clark St & Elm St,18,15,Intense,41.99,-87.72
2024-02-13,Clinton St & Madison St,8,18,Intense,41.98,-87.76
2024-02-13,Clinton St & Washington Blvd,17,35,Intense,41.96,-87.82
2024-02-13,Ellis Ave & 60th St,17,11,Intense,41.97,-87.72
2024-02-13,Kingsbury St & Kinzie St,7,17,Intense,42,-87.78
2024-02-13,University Ave & 57th St,16,15,Intense,41.97,-87.68
2024-02-14,Canal St & Adams St,7,22,Intense,41.98,-87.72
2024-02-14,Clark St & Elm St,7,16,Intense,41.99,-87.72
2024-02-14,Clinton St & Madison St,8,24,Intense,41.98,-87.76
2024-02-14,Clinton St & Washington Blvd,8,38,Intense,41.96,-87.82
2024-02-14,Ellis Ave & 60th St,20,14,Intense,41.97,-87.72
2024-02-14,Kingsbury St & Kinzie St,17,19,Intense,42,-87.78
2024-02-14,Kingsbury St & Kinzie St,8,19,Intense,42,-87.78
2024-02-14,University Ave & 57th St,15,16,Intense,41.97,-87.68
2024-02-15,Canal St & Adams St,16,26,Intense,41.98,-87.72
2024-02-15,Clark St & Elm St,17,9,Intense,41.99,-87.72
2024-02-15,Clinton St & Madison St,7,23,Intense,41.98,-87.76
2024-02-15,Clinton St & Washington Blvd,16,27,Intense,41.96,-87.82
2024-02-15,Clinton St & Washington Blvd,8,27,Intense,41.96,-87.82
2024-02-15,Ellis Ave & 60th St,16,9,Intense,41.97,-87.72
2024-02-15,Ellis Ave & 60th St,19,9,Intense,41.97,-87.72
2024-02-15,Ellis Ave & 60th St,22,9,Intense,41.97,-87.72
2024-02-15,Kingsbury St & Kinzie St,15,16,Intense,42,-87.78
2024-02-15,University Ave & 57th St,13,11,Intense,41.97,-87.68
2024-02-15,University Ave & 57th St,15,11,Intense,41.97,-87.68
2024-02-15,University Ave & 57th St,17,11,Intense,41.97,-87.68
2024-02-16,Canal St & Adams St,16,8,Intense,41.98,-87.72
2024-02-16,Clark St & Elm St,15,10,Intense,41.99,-87.72
2024-02-16,Clinton St & Madison St,17,11,Intense,41.98,-87.76
2024-02-16,Clinton St & Washington Blvd,8,17,Intense,41.96,-87.82
2024-02-16,Ellis Ave & 60th St,12,10,Intense,41.97,-87.72
2024-02-16,Ellis Ave & 60th St,16,10,Intense,41.97,-87.72
2024-02-16,Kingsbury St & Kinzie St,17,12,Intense,42,-87.78
2024-02-16,University Ave & 57th St,17,15,Intense,41.97,-87.68
2024-02-17,Canal St & Adams St,17,2,Intense,41.98,-87.72
2024-02-17,Clark St & Elm St,11,8,Intense,41.99,-87.72
2024-02-17,Clinton St & Madison St,20,3,Intense,41.98,-87.76
2024-02-17,Clinton St & Washington Blvd,14,3,Intense,41.96,-87.82
2024-02-17,Ellis Ave & 60th St,11,9,Intense,41.97,-87.72
2024-02-17,Ellis Ave & 60th St,18,9,Intense,41.97,-87.72
2024-02-17,Kingsbury St & Kinzie St,12,8,Intense,42,-87.78
2024-02-17,Kingsbury St & Kinzie St,9,8,Intense,42,-87.78
2024-02-17,University Ave & 57th St,13,10,Intense,41.97,-87.68
2024-02-18,Canal St & Adams St,15,4,Intense,41.98,-87.72
2024-02-18,Clark St & Elm St,15,9,Intense,41.99,-87.72
2024-02-18,Clinton St & Madison St,10,4,Intense,41.98,-87.76
2024-02-18,Clinton St & Madison St,16,4,Intense,41.98,-87.76
2024-02-18,Clinton St & Madison St,20,4,Intense,41.98,-87.76
2024-02-18,Clinton St & Washington Blvd,15,3,Intense,41.96,-87.82
2024-02-18,Clinton St & Washington Blvd,16,3,Intense,41.96,-87.82
2024-02-18,Clinton St & Washington Blvd,17,3,Intense,41.96,-87.82
2024-02-18,Clinton St & Washington Blvd,18,3,Intense,41.96,-87.82
2024-02-18,Clinton St & Washington Blvd,19,3,Intense,41.96,-87.82
2024-02-18,Ellis Ave & 60th St,13,10,Intense,41.97,-87.72
2024-02-18,Kingsbury St & Kinzie St,10,11,Intense,42,-87.78
2024-02-18,University Ave & 57th St,12,9,Intense,41.97,-87.68
2024-02-18,University Ave & 57th St,15,9,Intense,41.97,-87.68
2024-02-18,University Ave & 57th St,16,9,Intense,41.97,-87.68
2024-02-19,Canal St & Adams St,17,15,Intense,41.98,-87.72
2024-02-19,Clark St & Elm St,15,9,Intense,41.99,-87.72
2024-02-19,Clinton St & Madison St,16,14,Intense,41.98,-87.76
2024-02-19,Clinton St & Washington Blvd,16,15,Intense,41.96,-87.82
2024-02-19,Ellis Ave & 60th St,18,16,Intense,41.97,-87.72
2024-02-19,Kingsbury St & Kinzie St,18,12,Intense,42,-87.78
2024-02-19,University Ave & 57th St,18,15,Intense,41.97,-87.68
2024-02-20,Canal St & Adams St,8,28,Intense,41.98,-87.72
2024-02-20,Clark St & Elm St,18,12,Intense,41.99,-87.72
2024-02-20,Clark St & Elm St,6,12,Intense,41.99,-87.72
2024-02-20,Clinton St & Madison St,8,28,Intense,41.98,-87.76
2024-02-20,Clinton St & Washington Blvd,8,42,Intense,41.96,-87.82
2024-02-20,Ellis Ave & 60th St,16,10,Intense,41.97,-87.72
2024-02-20,Kingsbury St & Kinzie St,17,22,Intense,42,-87.78
2024-02-20,University Ave & 57th St,16,18,Intense,41.97,-87.68
2024-02-20,University Ave & 57th St,17,18,Intense,41.97,-87.68
2024-02-20,University Ave & 57th St,9,18,Intense,41.97,-87.68
2024-02-21,Canal St & Adams St,17,30,Intense,41.98,-87.72
2024-02-21,Clark St & Elm St,18,15,Intense,41.99,-87.72
2024-02-21,Clinton St & Madison St,16,32,Intense,41.98,-87.76
2024-02-21,Clinton St & Washington Blvd,17,42,Intense,41.96,-87.82
2024-02-21,Ellis Ave & 60th St,14,10,Intense,41.97,-87.72
2024-02-21,Kingsbury St & Kinzie St,7,26,Intense,42,-87.78
2024-02-21,University Ave & 57th St,15,19,Intense,41.97,-87.68
2024-02-21,University Ave & 57th St,16,19,Intense,41.97,-87.68
2024-02-22,Canal St & Adams St,16,24,Intense,41.98,-87.72
2024-02-22,Clark St & Elm St,7,13,Intense,41.99,-87.72
2024-02-22,Clinton St & Madison St,17,33,Intense,41.98,-87.76
2024-02-22,Clinton St & Washington Blvd,17,40,Intense,41.96,-87.82
2024-02-22,Ellis Ave & 60th St,16,15,Intense,41.97,-87.72
2024-02-22,Kingsbury St & Kinzie St,16,17,Intense,42,-87.78
2024-02-22,University Ave & 57th St,17,18,Intense,41.97,-87.68
2024-02-23,Canal St & Adams St,16,10,Intense,41.98,-87.72
2024-02-23,Canal St & Adams St,17,10,Intense,41.98,-87.72
2024-02-23,Clark St & Elm St,13,9,Intense,41.99,-87.72
2024-02-23,Clark St & Elm St,14,9,Intense,41.99,-87.72
2024-02-23,Clinton St & Madison St,15,17,Intense,41.98,-87.76
2024-02-23,Clinton St & Madison St,17,17,Intense,41.98,-87.76
2024-02-23,Clinton St & Washington Blvd,7,25,Intense,41.96,-87.82
2024-02-23,Ellis Ave & 60th St,14,14,Intense,41.97,-87.72
2024-02-23,Kingsbury St & Kinzie St,6,15,Intense,42,-87.78
2024-02-23,University Ave & 57th St,14,16,Intense,41.97,-87.68
2024-02-23,University Ave & 57th St,15,16,Intense,41.97,-87.68
2024-02-23,University Ave & 57th St,17,16,Intense,41.97,-87.68
2024-02-24,Canal St & Adams St,10,2,Intense,41.98,-87.72
2024-02-24,Canal St & Adams St,14,2,Intense,41.98,-87.72
2024-02-24,Canal St & Adams St,19,2,Intense,41.98,-87.72
2024-02-24,Clark St & Elm St,12,7,Intense,41.99,-87.72
2024-02-24,Clinton St & Madison St,20,4,Intense,41.98,-87.76
2024-02-24,Clinton St & Washington Blvd,13,3,Intense,41.96,-87.82
2024-02-24,Clinton St & Washington Blvd,18,3,Intense,41.96,-87.82
2024-02-24,Ellis Ave & 60th St,17,8,Intense,41.97,-87.72
2024-02-24,Kingsbury St & Kinzie St,11,6,Intense,42,-87.78
2024-02-24,Kingsbury St & Kinzie St,14,6,Intense,42,-87.78
2024-02-24,University Ave & 57th St,15,8,Intense,41.97,-87.68
2024-02-24,University Ave & 57th St,18,8,Intense,41.97,-87.68
2024-02-25,Canal St & Adams St,11,2,Intense,41.98,-87.72
2024-02-25,Canal St & Adams St,14,2,Intense,41.98,-87.72
2024-02-25,Canal St & Adams St,17,2,Intense,41.98,-87.72
2024-02-25,Canal St & Adams St,18,2,Intense,41.98,-87.72
2024-02-25,Clark St & Elm St,13,19,Intense,41.99,-87.72
2024-02-25,Clinton St & Madison St,13,7,Intense,41.98,-87.76
2024-02-25,Clinton St & Washington Blvd,14,5,Intense,41.96,-87.82
2024-02-25,Clinton St & Washington Blvd,15,5,Intense,41.96,-87.82
2024-02-25,Ellis Ave & 60th St,17,11,Intense,41.97,-87.72
2024-02-25,Kingsbury St & Kinzie St,15,12,Intense,42,-87.78
2024-02-25,University Ave & 57th St,14,15,Intense,41.97,-87.68
2024-02-26,Canal St & Adams St,18,17,Intense,41.98,-87.72
2024-02-26,Canal St & Adams St,7,17,Intense,41.98,-87.72
2024-02-26,Clark St & Elm St,15,15,Intense,41.99,-87.72
2024-02-26,Clark St & Elm St,7,15,Intense,41.99,-87.72
2024-02-26,Clinton St & Madison St,7,24,Intense,41.98,-87.76
2024-02-26,Clinton St & Washington Blvd,8,36,Intense,41.96,-87.82
2024-02-26,Ellis Ave & 60th St,19,16,Intense,41.97,-87.72
2024-02-26,Kingsbury St & Kinzie St,17,20,Intense,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,8,20,Intense,42,-87.78
2024-02-26,University Ave & 57th St,15,16,Intense,41.97,-87.68
2024-02-27,Canal St & Adams St,16,31,Intense,41.98,-87.72
2024-02-27,Clark St & Elm St,16,19,Intense,41.99,-87.72
2024-02-27,Clinton St & Madison St,8,31,Intense,41.98,-87.76
2024-02-27,Clinton St & Washington Blvd,17,43,Intense,41.96,-87.82
2024-02-27,Ellis Ave & 60th St,9,15,Intense,41.97,-87.72
2024-02-27,Kingsbury St & Kinzie St,6,22,Intense,42,-87.78
2024-02-27,University Ave & 57th St,12,20,Intense,41.97,-87.68
2024-02-28,Canal St & Adams St,16,22,Intense,41.98,-87.72
2024-02-28,Clark St & Elm St,6,9,Intense,41.99,-87.72
2024-02-28,Clinton St & Madison St,8,16,Intense,41.98,-87.76
2024-02-28,Clinton St & Washington Blvd,8,36,Intense,41.96,-87.82
2024-02-28,Ellis Ave & 60th St,12,8,Intense,41.97,-87.72
2024-02-28,Ellis Ave & 60th St,17,8,Intense,41.97,-87.72
2024-02-28,Ellis Ave & 60th St,19,8,Intense,41.97,-87.72
2024-02-28,Kingsbury St & Kinzie St,16,21,Intense,42,-87.78
2024-02-28,University Ave & 57th St,16,14,Intense,41.97,-87.68
2024-02-29,Canal St & Adams St,8,22,Intense,41.98,-87.72
2024-02-29,Clark St & Elm St,18,12,Intense,41.99,-87.72
2024-02-29,Clinton St & Madison St,7,25,Intense,41.98,-87.76
2024-02-29,Clinton St & Washington Blvd,17,39,Intense,41.96,-87.82
2024-02-29,Ellis Ave & 60th St,17,16,Intense,41.97,-87.72
2024-02-29,Kingsbury St & Kinzie St,16,22,Intense,42,-87.78
2024-02-29,University Ave & 57th St,14,17,Intense,41.97,-87.68
2024-02-01,Canal St & Adams St,14,10,Normal,41.98,-87.72
2024-02-01,Canal St & Adams St,15,11,Normal,41.98,-87.72
2024-02-01,Canal St & Adams St,16,15,Normal,41.98,-87.72
2024-02-01,Canal St & Adams St,7,9,Normal,41.98,-87.72
2024-02-01,Clark St & Elm St,16,8,Normal,41.99,-87.72
2024-02-01,Clark St & Elm St,18,11,Normal,41.99,-87.72
2024-02-01,Clark St & Elm St,6,11,Normal,41.99,-87.72
2024-02-01,Clinton St & Madison St,14,8,Normal,41.98,-87.76
2024-02-01,Clinton St & Madison St,15,15,Normal,41.98,-87.76
2024-02-01,Clinton St & Madison St,17,14,Normal,41.98,-87.76
2024-02-01,Clinton St & Madison St,18,8,Normal,41.98,-87.76
2024-02-01,Clinton St & Madison St,6,12,Normal,41.98,-87.76
2024-02-01,Clinton St & Madison St,7,12,Normal,41.98,-87.76
2024-02-01,Clinton St & Washington Blvd,10,9,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,11,8,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,13,13,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,15,11,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,18,10,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,6,11,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,7,23,Normal,41.96,-87.82
2024-02-01,Clinton St & Washington Blvd,9,20,Normal,41.96,-87.82
2024-02-01,Ellis Ave & 60th St,10,9,Normal,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,11,8,Normal,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,14,11,Normal,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,15,11,Normal,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,18,8,Normal,41.97,-87.72
2024-02-01,Ellis Ave & 60th St,19,11,Normal,41.97,-87.72
2024-02-01,Kingsbury St & Kinzie St,13,10,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,16,16,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,17,17,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,18,11,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,19,12,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,6,8,Normal,42,-87.78
2024-02-01,Kingsbury St & Kinzie St,8,16,Normal,42,-87.78
2024-02-01,University Ave & 57th St,12,12,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,13,9,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,15,15,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,19,10,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,20,11,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,8,10,Normal,41.97,-87.68
2024-02-01,University Ave & 57th St,9,16,Normal,41.97,-87.68
2024-02-02,Canal St & Adams St,9,7,Normal,41.98,-87.72
2024-02-02,Clark St & Elm St,7,8,Normal,41.99,-87.72
2024-02-02,Clinton St & Madison St,15,8,Normal,41.98,-87.76
2024-02-02,Clinton St & Madison St,17,12,Normal,41.98,-87.76
2024-02-02,Clinton St & Madison St,6,9,Normal,41.98,-87.76
2024-02-02,Clinton St & Washington Blvd,17,12,Normal,41.96,-87.82
2024-02-02,Clinton St & Washington Blvd,9,10,Normal,41.96,-87.82
2024-02-02,Ellis Ave & 60th St,11,8,Normal,41.97,-87.72
2024-02-02,Ellis Ave & 60th St,19,8,Normal,41.97,-87.72
2024-02-02,Kingsbury St & Kinzie St,13,8,Normal,42,-87.78
2024-02-02,Kingsbury St & Kinzie St,15,9,Normal,42,-87.78
2024-02-02,Kingsbury St & Kinzie St,6,8,Normal,42,-87.78
2024-02-02,Kingsbury St & Kinzie St,8,9,Normal,42,-87.78
2024-02-02,University Ave & 57th St,13,10,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,15,12,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,16,12,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,18,10,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,19,8,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,20,9,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,8,8,Normal,41.97,-87.68
2024-02-02,University Ave & 57th St,9,8,Normal,41.97,-87.68
2024-02-03,Canal St & Adams St,9,2,Normal,41.98,-87.72
2024-02-03,Clark St & Elm St,10,9,Normal,41.99,-87.72
2024-02-03,Clinton St & Madison St,14,3,Normal,41.98,-87.76
2024-02-03,Clinton St & Madison St,17,3,Normal,41.98,-87.76
2024-02-03,Clinton St & Madison St,18,3,Normal,41.98,-87.76
2024-02-03,Clinton St & Madison St,8,3,Normal,41.98,-87.76
2024-02-03,Clinton St & Washington Blvd,13,2,Normal,41.96,-87.82
2024-02-03,Clinton St & Washington Blvd,15,2,Normal,41.96,-87.82
2024-02-03,Clinton St & Washington Blvd,9,2,Normal,41.96,-87.82
2024-02-03,Ellis Ave & 60th St,11,9,Normal,41.97,-87.72
2024-02-03,Ellis Ave & 60th St,12,11,Normal,41.97,-87.72
2024-02-03,Ellis Ave & 60th St,16,13,Normal,41.97,-87.72
2024-02-03,Ellis Ave & 60th St,19,9,Normal,41.97,-87.72
2024-02-03,Kingsbury St & Kinzie St,14,9,Normal,42,-87.78
2024-02-03,Kingsbury St & Kinzie St,18,8,Normal,42,-87.78
2024-02-03,University Ave & 57th St,10,9,Normal,41.97,-87.68
2024-02-03,University Ave & 57th St,13,10,Normal,41.97,-87.68
2024-02-03,University Ave & 57th St,14,9,Normal,41.97,-87.68
2024-02-03,University Ave & 57th St,15,11,Normal,41.97,-87.68
2024-02-03,University Ave & 57th St,18,9,Normal,41.97,-87.68
2024-02-03,University Ave & 57th St,19,10,Normal,41.97,-87.68
2024-02-04,Canal St & Adams St,9,2,Normal,41.98,-87.72
2024-02-04,Clark St & Elm St,10,6,Normal,41.99,-87.72
2024-02-04,Clinton St & Madison St,11,3,Normal,41.98,-87.76
2024-02-04,Clinton St & Madison St,19,3,Normal,41.98,-87.76
2024-02-04,Clinton St & Washington Blvd,17,2,Normal,41.96,-87.82
2024-02-04,Ellis Ave & 60th St,10,9,Normal,41.97,-87.72
2024-02-04,Ellis Ave & 60th St,16,9,Normal,41.97,-87.72
2024-02-04,Ellis Ave & 60th St,18,10,Normal,41.97,-87.72
2024-02-04,Ellis Ave & 60th St,19,10,Normal,41.97,-87.72
2024-02-04,Kingsbury St & Kinzie St,12,6,Normal,42,-87.78
2024-02-04,Kingsbury St & Kinzie St,16,6,Normal,42,-87.78
2024-02-04,Kingsbury St & Kinzie St,17,6,Normal,42,-87.78
2024-02-04,Kingsbury St & Kinzie St,8,6,Normal,42,-87.78
2024-02-04,University Ave & 57th St,10,9,Normal,41.97,-87.68
2024-02-04,University Ave & 57th St,14,11,Normal,41.97,-87.68
2024-02-04,University Ave & 57th St,17,11,Normal,41.97,-87.68
2024-02-05,Canal St & Adams St,14,8,Normal,41.98,-87.72
2024-02-05,Canal St & Adams St,15,8,Normal,41.98,-87.72
2024-02-05,Canal St & Adams St,6,10,Normal,41.98,-87.72
2024-02-05,Canal St & Adams St,7,14,Normal,41.98,-87.72
2024-02-05,Canal St & Adams St,8,15,Normal,41.98,-87.72
2024-02-05,Clark St & Elm St,18,10,Normal,41.99,-87.72
2024-02-05,Clark St & Elm St,19,10,Normal,41.99,-87.72
2024-02-05,Clark St & Elm St,8,8,Normal,41.99,-87.72
2024-02-05,Clinton St & Madison St,15,12,Normal,41.98,-87.76
2024-02-05,Clinton St & Madison St,16,15,Normal,41.98,-87.76
