ACTIVITY_DATE,STATION_NAME,ACTIVITY_HOUR,TOTAL_ACTIVITY,DENSITY_CATEGORY,LATITUDE,LONGITUDE
2024-02-01,MOUNTJOY SQUARE WEST,15,3,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,16,1,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,17,2,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,18,4,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,19,3,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,2,0,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,20,0,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,21,1,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,22,1,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,23,4,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,3,0,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,4,0,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,5,0,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,6,2,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,7,5,Sparse,53.3563,-6.25859
2024-02-01,MOUNTJOY SQUARE WEST,8,4,Sparse,53.3563,-6.25859
2024-02-01,PORTOBELLO HARBOUR,0,2,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,1,0,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,10,7,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,11,5,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,12,4,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,13,4,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,15,4,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,16,3,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,19,7,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,2,0,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,20,0,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,21,4,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,22,3,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,23,2,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,3,0,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,4,0,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,5,1,Sparse,53.3304,-6.26516
2024-02-01,PORTOBELLO HARBOUR,6,2,Sparse,53.3304,-6.26516
2024-02-01,PRINCES STREET / O'CONNELL STREET,0,1,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,1,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,10,3,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,15,3,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,16,4,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,17,3,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,18,3,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,19,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,2,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,20,2,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,21,1,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,22,4,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,23,4,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,3,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,4,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,5,0,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,6,3,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,7,4,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,8,2,Sparse,53.349,-6.26031
2024-02-01,PRINCES STREET / O'CONNELL STREET,9,3,Sparse,53.349,-6.26031
2024-02-01,SIR PATRICK DUN'S,0,1,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,1,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,11,6,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,12,3,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,13,3,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,14,2,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,16,2,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,19,5,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,2,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,20,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,21,1,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,22,1,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,23,1,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,3,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,4,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,5,0,Sparse,53.3392,-6.24064
2024-02-01,SIR PATRICK DUN'S,6,3,Sparse,53.3392,-6.24064
2024-02-02,CHARLEMONT PLACE,0,1,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,1,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,10,5,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,11,6,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,13,2,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,14,2,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,15,4,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,17,5,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,18,6,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,2,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,20,3,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,21,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,22,4,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,3,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,4,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,5,0,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,6,2,Sparse,53.3307,-6.26018
2024-02-02,CHARLEMONT PLACE,7,5,Sparse,53.3307,-6.26018
2024-02-02,FOWNES STREET UPPER,0,3,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,1,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,10,1,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,12,5,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,14,6,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,16,4,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,17,6,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,18,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,19,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,2,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,20,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,21,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,22,2,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,23,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,3,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,4,0,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,5,3,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,6,1,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,8,3,Sparse,53.3446,-6.26337
2024-02-02,FOWNES STREET UPPER,9,5,Sparse,53.3446,-6.26337
2024-02-02,GRAND CANAL DOCK,0,1,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,1,0,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,10,3,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,11,3,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,12,5,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,14,3,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,16,4,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,18,2,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,2,0,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,21,2,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,22,3,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,3,0,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,4,0,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,5,0,Sparse,53.3426,-6.2387
2024-02-02,GRAND CANAL DOCK,8,0,Sparse,53.3426,-6.2387
2024-02-02,MOUNTJOY SQUARE WEST,0,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,1,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,10,7,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,12,4,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,13,6,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,14,2,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,16,5,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,17,7,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,18,3,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,19,6,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,2,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,21,3,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,22,4,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,23,3,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,3,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,4,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,5,0,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,6,2,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,7,1,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,8,3,Sparse,53.3563,-6.25859
2024-02-02,MOUNTJOY SQUARE WEST,9,5,Sparse,53.3563,-6.25859
2024-02-02,PORTOBELLO HARBOUR,0,1,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,1,0,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,11,7,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,12,6,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,13,2,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,14,3,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,15,4,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,16,2,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,17,7,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,2,0,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,20,5,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,21,2,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,22,2,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,23,3,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,3,0,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,4,0,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,5,1,Sparse,53.3304,-6.26516
2024-02-02,PORTOBELLO HARBOUR,6,3,Sparse,53.3304,-6.26516
2024-02-02,PRINCES STREET / O'CONNELL STREET,0,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,1,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,11,1,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,12,5,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,13,5,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,14,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,16,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,17,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,18,4,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,19,1,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,2,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,20,1,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,21,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,22,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,23,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,3,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,4,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,5,0,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,6,3,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,7,2,Sparse,53.349,-6.26031
2024-02-02,PRINCES STREET / O'CONNELL STREET,8,1,Sparse,53.349,-6.26031
2024-02-02,SIR PATRICK DUN'S,0,2,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,1,0,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,10,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,11,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,13,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,14,5,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,15,7,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,16,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,18,6,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,2,0,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,20,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,21,2,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,22,5,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,23,4,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,3,0,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,4,0,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,5,0,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,6,1,Sparse,53.3392,-6.24064
2024-02-02,SIR PATRICK DUN'S,7,6,Sparse,53.3392,-6.24064
2024-02-03,CHARLEMONT PLACE,0,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,1,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,13,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,15,2,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,16,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,17,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,18,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,19,2,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,2,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,20,2,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,21,2,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,22,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,3,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,4,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,5,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,6,2,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,7,0,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,8,1,Sparse,53.3307,-6.26018
2024-02-03,CHARLEMONT PLACE,9,2,Sparse,53.3307,-6.26018
2024-02-03,FOWNES STREET UPPER,0,1,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,1,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,10,5,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,11,2,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,13,6,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,15,3,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,16,1,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,17,4,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,18,6,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,19,2,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,2,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,20,2,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,21,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,22,4,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,23,1,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,3,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,4,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,5,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,6,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,7,0,Sparse,53.3446,-6.26337
2024-02-03,FOWNES STREET UPPER,8,2,Sparse,53.3446,-6.26337
2024-02-03,GRAND CANAL DOCK,0,3,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,1,2,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,10,4,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,11,4,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,13,4,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,15,0,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,16,1,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,17,3,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,19,2,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,2,0,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,21,3,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,22,3,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,3,0,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,4,0,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,5,0,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,6,1,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,7,3,Sparse,53.3426,-6.2387
2024-02-03,GRAND CANAL DOCK,9,0,Sparse,53.3426,-6.2387
2024-02-03,MOUNTJOY SQUARE WEST,0,1,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,1,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,10,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,11,3,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,12,3,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,14,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,15,5,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,18,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,19,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,2,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,20,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,21,1,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,22,1,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,23,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,3,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,4,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,5,0,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,6,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,7,2,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,8,1,Sparse,53.3563,-6.25859
2024-02-03,MOUNTJOY SQUARE WEST,9,3,Sparse,53.3563,-6.25859
2024-02-03,PORTOBELLO HARBOUR,0,0,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,1,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,14,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,15,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,16,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,18,3,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,19,3,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,2,0,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,20,3,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,21,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,22,3,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,23,2,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,3,0,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,4,0,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,5,0,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,6,1,Sparse,53.3304,-6.26516
2024-02-03,PORTOBELLO HARBOUR,9,2,Sparse,53.3304,-6.26516
2024-02-03,PRINCES STREET / O'CONNELL STREET,0,3,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,1,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,11,5,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,12,2,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,14,1,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,16,4,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,17,5,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,18,2,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,2,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,20,1,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,21,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,22,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,23,3,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,3,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,4,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,5,0,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,6,4,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,7,4,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,8,4,Sparse,53.349,-6.26031
2024-02-03,PRINCES STREET / O'CONNELL STREET,9,0,Sparse,53.349,-6.26031
2024-02-03,SIR PATRICK DUN'S,0,1,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,1,0,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,12,2,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,13,1,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,14,4,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,16,2,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,17,2,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,18,1,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,19,4,Sparse,53.3392,-6.24064
2024-02-03,SIR PATRICK DUN'S,2,0,Sparse,53.3392,-6.24064
