ACTIVITY_DATE,STATION_NAME,ACTIVITY_HOUR,TOTAL_ACTIVITY,DENSITY_CATEGORY,LATITUDE,LONGITUDE
2024-02-21,Streeter Dr & Grand Ave,15,16,Normal,41.97,-87.73
2024-02-21,University Ave & 57th St,10,15,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,11,11,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,12,12,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,14,16,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,17,18,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,19,8,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,20,11,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,8,8,Normal,41.97,-87.68
2024-02-21,University Ave & 57th St,9,8,Normal,41.97,-87.68
2024-02-21,Wells St & Concord Ln,14,8,Normal,41.96,-87.71
2024-02-21,Wells St & Concord Ln,18,14,Normal,41.96,-87.71
2024-02-21,Wells St & Elm St,16,11,Normal,42,-87.72
2024-02-21,Wells St & Elm St,6,10,Normal,42,-87.72
2024-02-21,Wells St & Elm St,7,13,Normal,42,-87.72
2024-02-21,Wells St & Elm St,8,9,Normal,42,-87.72
2024-02-22,Broadway & Barry Ave,13,9,Normal,41.99,-87.71
2024-02-22,Canal St & Adams St,15,16,Normal,41.98,-87.72
2024-02-22,Canal St & Adams St,18,10,Normal,41.98,-87.72
2024-02-22,Canal St & Adams St,7,10,Normal,41.98,-87.72
2024-02-22,Canal St & Adams St,8,23,Normal,41.98,-87.72
2024-02-22,Canal St & Madison St,15,13,Normal,41.97,-87.77
2024-02-22,Canal St & Madison St,17,9,Normal,41.97,-87.77
2024-02-22,Canal St & Madison St,18,16,Normal,41.97,-87.77
2024-02-22,Canal St & Madison St,8,12,Normal,41.97,-87.77
2024-02-22,Canal St & Madison St,9,10,Normal,41.97,-87.77
2024-02-22,Clark St & Elm St,15,8,Normal,41.99,-87.72
2024-02-22,Clark St & Elm St,16,10,Normal,41.99,-87.72
2024-02-22,Clark St & Elm St,18,11,Normal,41.99,-87.72
2024-02-22,Clark St & Elm St,19,10,Normal,41.99,-87.72
2024-02-22,Clark St & Elm St,21,9,Normal,41.99,-87.72
2024-02-22,Clark St & Elm St,8,8,Normal,41.99,-87.72
2024-02-22,Clinton St & Jackson Blvd,14,9,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,15,14,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,18,9,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,19,10,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,6,9,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,7,8,Normal,41.96,-87.72
2024-02-22,Clinton St & Jackson Blvd,8,10,Normal,41.96,-87.72
2024-02-22,Clinton St & Madison St,10,13,Normal,41.98,-87.76
2024-02-22,Clinton St & Madison St,12,9,Normal,41.98,-87.76
2024-02-22,Clinton St & Madison St,15,13,Normal,41.98,-87.76
2024-02-22,Clinton St & Madison St,16,23,Normal,41.98,-87.76
2024-02-22,Clinton St & Madison St,6,9,Normal,41.98,-87.76
2024-02-22,Clinton St & Madison St,7,26,Normal,41.98,-87.76
2024-02-22,Clinton St & Washington Blvd,13,13,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,14,9,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,15,24,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,18,12,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,7,21,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,8,36,Normal,41.96,-87.82
2024-02-22,Clinton St & Washington Blvd,9,8,Normal,41.96,-87.82
2024-02-22,Daley Center Plaza,13,9,Normal,41.95,-87.68
2024-02-22,Daley Center Plaza,14,9,Normal,41.95,-87.68
2024-02-22,Daley Center Plaza,16,8,Normal,41.95,-87.68
2024-02-22,Daley Center Plaza,7,8,Normal,41.95,-87.68
2024-02-22,Daley Center Plaza,9,8,Normal,41.95,-87.68
2024-02-22,Dearborn St & Erie St,7,10,Normal,41.96,-87.69
2024-02-22,Dearborn St & Erie St,8,15,Normal,41.96,-87.69
2024-02-22,Ellis Ave & 55th St,12,8,Normal,41.794380188,-87.60158066666666
2024-02-22,Ellis Ave & 55th St,18,8,Normal,41.794380188,-87.60158066666666
2024-02-22,Ellis Ave & 60th St,10,8,Normal,41.97,-87.72
2024-02-22,Ellis Ave & 60th St,12,9,Normal,41.97,-87.72
2024-02-22,Ellis Ave & 60th St,13,10,Normal,41.97,-87.72
2024-02-22,Ellis Ave & 60th St,14,10,Normal,41.97,-87.72
2024-02-22,Ellis Ave & 60th St,19,11,Normal,41.97,-87.72
2024-02-22,Ellis Ave & 60th St,22,10,Normal,41.97,-87.72
2024-02-22,Kingsbury St & Kinzie St,11,8,Normal,42,-87.78
2024-02-22,Kingsbury St & Kinzie St,14,8,Normal,42,-87.78
2024-02-22,Kingsbury St & Kinzie St,18,11,Normal,42,-87.78
2024-02-22,Kingsbury St & Kinzie St,7,13,Normal,42,-87.78
2024-02-22,Kingsbury St & Kinzie St,8,16,Normal,42,-87.78
2024-02-22,Kingsbury St & Kinzie St,9,14,Normal,42,-87.78
2024-02-22,Larrabee St & Kingsbury St,11,9,Normal,41.95,-87.69
2024-02-22,Larrabee St & Kingsbury St,16,13,Normal,41.95,-87.69
2024-02-22,Larrabee St & Kingsbury St,17,13,Normal,41.95,-87.69
2024-02-22,Larrabee St & Kingsbury St,6,13,Normal,41.95,-87.69
2024-02-22,Ravenswood Ave & Lawrence Ave,18,8,Normal,42.06,-87.79
2024-02-22,Ravenswood Ave & Lawrence Ave,8,15,Normal,42.06,-87.79
2024-02-22,Sheffield Ave & Fullerton Ave,11,9,Normal,41.98,-87.81
2024-02-22,Streeter Dr & Grand Ave,12,6,Normal,41.97,-87.73
2024-02-22,Streeter Dr & Grand Ave,16,6,Normal,41.97,-87.73
2024-02-22,University Ave & 57th St,10,11,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,12,15,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,13,14,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,14,13,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,15,17,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,19,10,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,20,8,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,21,8,Normal,41.97,-87.68
2024-02-22,University Ave & 57th St,8,9,Normal,41.97,-87.68
2024-02-22,Wells St & Concord Ln,12,8,Normal,41.96,-87.71
2024-02-22,Wells St & Concord Ln,19,9,Normal,41.96,-87.71
2024-02-22,Wells St & Concord Ln,7,8,Normal,41.96,-87.71
2024-02-22,Wells St & Concord Ln,8,10,Normal,41.96,-87.71
2024-02-22,Wells St & Elm St,15,8,Normal,42,-87.72
2024-02-22,Wells St & Elm St,16,13,Normal,42,-87.72
2024-02-22,Wells St & Elm St,19,12,Normal,42,-87.72
2024-02-22,Wells St & Elm St,7,12,Normal,42,-87.72
2024-02-22,Wells St & Elm St,8,15,Normal,42,-87.72
2024-02-23,Broadway & Barry Ave,11,6,Normal,41.99,-87.71
2024-02-23,Broadway & Barry Ave,17,6,Normal,41.99,-87.71
2024-02-23,Broadway & Barry Ave,9,6,Normal,41.99,-87.71
2024-02-23,Canal St & Adams St,9,7,Normal,41.98,-87.72
2024-02-23,Canal St & Madison St,7,6,Normal,41.97,-87.77
2024-02-23,Clark St & Elm St,10,7,Normal,41.99,-87.72
2024-02-23,Clark St & Elm St,12,7,Normal,41.99,-87.72
2024-02-23,Clinton St & Jackson Blvd,14,8,Normal,41.96,-87.72
2024-02-23,Clinton St & Jackson Blvd,16,9,Normal,41.96,-87.72
2024-02-23,Clinton St & Jackson Blvd,17,8,Normal,41.96,-87.72
2024-02-23,Clinton St & Jackson Blvd,6,9,Normal,41.96,-87.72
2024-02-23,Clinton St & Madison St,13,13,Normal,41.98,-87.76
2024-02-23,Clinton St & Madison St,16,13,Normal,41.98,-87.76
2024-02-23,Clinton St & Madison St,6,12,Normal,41.98,-87.76
2024-02-23,Clinton St & Madison St,7,14,Normal,41.98,-87.76
2024-02-23,Clinton St & Madison St,9,9,Normal,41.98,-87.76
2024-02-23,Clinton St & Washington Blvd,14,10,Normal,41.96,-87.82
2024-02-23,Clinton St & Washington Blvd,15,13,Normal,41.96,-87.82
2024-02-23,Clinton St & Washington Blvd,17,18,Normal,41.96,-87.82
2024-02-23,Clinton St & Washington Blvd,6,9,Normal,41.96,-87.82
2024-02-23,Clinton St & Washington Blvd,8,15,Normal,41.96,-87.82
2024-02-23,Daley Center Plaza,13,8,Normal,41.95,-87.68
2024-02-23,Daley Center Plaza,8,9,Normal,41.95,-87.68
2024-02-23,Dearborn St & Erie St,14,8,Normal,41.96,-87.69
2024-02-23,Dearborn St & Erie St,15,8,Normal,41.96,-87.69
2024-02-23,Dearborn St & Erie St,16,9,Normal,41.96,-87.69
2024-02-23,Dearborn St & Erie St,8,10,Normal,41.96,-87.69
2024-02-23,Ellis Ave & 55th St,10,8,Normal,41.794380188,-87.60158066666666
2024-02-23,Ellis Ave & 55th St,18,8,Normal,41.794380188,-87.60158066666666
2024-02-23,Ellis Ave & 60th St,12,10,Normal,41.97,-87.72
2024-02-23,Ellis Ave & 60th St,13,10,Normal,41.97,-87.72
2024-02-23,Ellis Ave & 60th St,15,10,Normal,41.97,-87.72
2024-02-23,Ellis Ave & 60th St,17,12,Normal,41.97,-87.72
2024-02-23,Ellis Ave & 60th St,9,8,Normal,41.97,-87.72
2024-02-23,Kingsbury St & Kinzie St,11,8,Normal,42,-87.78
2024-02-23,Kingsbury St & Kinzie St,13,10,Normal,42,-87.78
2024-02-23,Kingsbury St & Kinzie St,18,10,Normal,42,-87.78
2024-02-23,Kingsbury St & Kinzie St,7,13,Normal,42,-87.78
2024-02-23,Kingsbury St & Kinzie St,8,12,Normal,42,-87.78
2024-02-23,Larrabee St & Kingsbury St,17,8,Normal,41.95,-87.69
2024-02-23,Ravenswood Ave & Lawrence Ave,12,6,Normal,42.06,-87.79
2024-02-23,Ravenswood Ave & Lawrence Ave,13,6,Normal,42.06,-87.79
2024-02-23,Ravenswood Ave & Lawrence Ave,15,6,Normal,42.06,-87.79
2024-02-23,Ravenswood Ave & Lawrence Ave,9,6,Normal,42.06,-87.79
2024-02-23,Sheffield Ave & Fullerton Ave,14,8,Normal,41.98,-87.81
2024-02-23,Sheffield Ave & Fullerton Ave,16,8,Normal,41.98,-87.81
2024-02-23,Streeter Dr & Grand Ave,14,8,Normal,41.97,-87.73
2024-02-23,University Ave & 57th St,10,11,Normal,41.97,-87.68
2024-02-23,University Ave & 57th St,11,9,Normal,41.97,-87.68
2024-02-23,University Ave & 57th St,13,10,Normal,41.97,-87.68
2024-02-23,University Ave & 57th St,18,12,Normal,41.97,-87.68
2024-02-23,University Ave & 57th St,9,11,Normal,41.97,-87.68
2024-02-23,Wells St & Concord Ln,8,5,Normal,41.96,-87.71
2024-02-23,Wells St & Concord Ln,9,5,Normal,41.96,-87.71
2024-02-23,Wells St & Elm St,17,8,Normal,42,-87.72
2024-02-23,Wells St & Elm St,8,8,Normal,42,-87.72
2024-02-24,Broadway & Barry Ave,10,5,Normal,41.99,-87.71
2024-02-24,Clark St & Elm St,13,5,Normal,41.99,-87.72
2024-02-24,Clark St & Elm St,14,5,Normal,41.99,-87.72
2024-02-24,Clark St & Elm St,16,5,Normal,41.99,-87.72
2024-02-24,Clinton St & Jackson Blvd,10,2,Normal,41.96,-87.72
2024-02-24,Clinton St & Jackson Blvd,15,2,Normal,41.96,-87.72
2024-02-24,Clinton St & Jackson Blvd,19,2,Normal,41.96,-87.72
2024-02-24,Clinton St & Jackson Blvd,8,2,Normal,41.96,-87.72
2024-02-24,Clinton St & Madison St,14,3,Normal,41.98,-87.76
2024-02-24,Clinton St & Madison St,16,3,Normal,41.98,-87.76
2024-02-24,Clinton St & Washington Blvd,15,2,Normal,41.96,-87.82
2024-02-24,Daley Center Plaza,17,2,Normal,41.95,-87.68
2024-02-24,Dearborn St & Erie St,16,3,Normal,41.96,-87.69
2024-02-24,Dearborn St & Erie St,2,3,Normal,41.96,-87.69
2024-02-24,Ellis Ave & 55th St,15,5,Normal,41.794380188,-87.60158066666666
2024-02-24,Ellis Ave & 55th St,20,5,Normal,41.794380188,-87.60158066666666
2024-02-24,Ellis Ave & 60th St,11,7,Normal,41.97,-87.72
2024-02-24,Ellis Ave & 60th St,18,7,Normal,41.97,-87.72
2024-02-24,Kingsbury St & Kinzie St,10,4,Normal,42,-87.78
2024-02-24,Kingsbury St & Kinzie St,15,4,Normal,42,-87.78
2024-02-24,Kingsbury St & Kinzie St,22,4,Normal,42,-87.78
2024-02-24,Kingsbury St & Kinzie St,7,4,Normal,42,-87.78
2024-02-24,Larrabee St & Kingsbury St,11,2,Normal,41.95,-87.69
2024-02-24,Larrabee St & Kingsbury St,12,2,Normal,41.95,-87.69
2024-02-24,Larrabee St & Kingsbury St,18,2,Normal,41.95,-87.69
2024-02-24,Ravenswood Ave & Lawrence Ave,17,5,Normal,42.06,-87.79
2024-02-24,Sheffield Ave & Fullerton Ave,10,5,Normal,41.98,-87.81
2024-02-24,Streeter Dr & Grand Ave,18,10,Normal,41.97,-87.73
2024-02-24,University Ave & 57th St,21,7,Normal,41.97,-87.68
2024-02-24,Wells St & Concord Ln,16,4,Normal,41.96,-87.71
2024-02-24,Wells St & Concord Ln,23,4,Normal,41.96,-87.71
2024-02-24,Wells St & Concord Ln,7,4,Normal,41.96,-87.71
2024-02-24,Wells St & Elm St,15,6,Normal,42,-87.72
2024-02-25,Broadway & Barry Ave,14,10,Normal,41.99,-87.71
2024-02-25,Broadway & Barry Ave,16,10,Normal,41.99,-87.71
2024-02-25,Broadway & Barry Ave,17,11,Normal,41.99,-87.71
2024-02-25,Canal St & Madison St,14,4,Normal,41.97,-87.77
2024-02-25,Clark St & Elm St,12,9,Normal,41.99,-87.72
2024-02-25,Clark St & Elm St,14,18,Normal,41.99,-87.72
2024-02-25,Clark St & Elm St,15,12,Normal,41.99,-87.72
2024-02-25,Clark St & Elm St,17,15,Normal,41.99,-87.72
2024-02-25,Clark St & Elm St,19,10,Normal,41.99,-87.72
2024-02-25,Clinton St & Jackson Blvd,12,4,Normal,41.96,-87.72
2024-02-25,Clinton St & Jackson Blvd,16,4,Normal,41.96,-87.72
2024-02-25,Clinton St & Jackson Blvd,18,4,Normal,41.96,-87.72
2024-02-25,Clinton St & Madison St,10,5,Normal,41.98,-87.76
2024-02-25,Clinton St & Madison St,15,5,Normal,41.98,-87.76
2024-02-25,Clinton St & Washington Blvd,10,3,Normal,41.96,-87.82
2024-02-25,Clinton St & Washington Blvd,18,3,Normal,41.96,-87.82
2024-02-25,Clinton St & Washington Blvd,19,3,Normal,41.96,-87.82
2024-02-25,Daley Center Plaza,16,3,Normal,41.95,-87.68
2024-02-25,Dearborn St & Erie St,16,9,Normal,41.96,-87.69
2024-02-25,Dearborn St & Erie St,17,8,Normal,41.96,-87.69
2024-02-25,Ellis Ave & 55th St,11,8,Normal,41.794380188,-87.60158066666666
2024-02-25,Ellis Ave & 60th St,15,9,Normal,41.97,-87.72
2024-02-25,Ellis Ave & 60th St,16,9,Normal,41.97,-87.72
2024-02-25,Ellis Ave & 60th St,19,9,Normal,41.97,-87.72
2024-02-25,Ellis Ave & 60th St,20,8,Normal,41.97,-87.72
2024-02-25,Kingsbury St & Kinzie St,10,11,Normal,42,-87.78
2024-02-25,Kingsbury St & Kinzie St,13,8,Normal,42,-87.78
2024-02-25,Kingsbury St & Kinzie St,17,8,Normal,42,-87.78
2024-02-25,Larrabee St & Kingsbury St,10,3,Normal,41.95,-87.69
2024-02-25,Larrabee St & Kingsbury St,11,3,Normal,41.95,-87.69
2024-02-25,Larrabee St & Kingsbury St,20,3,Normal,41.95,-87.69
2024-02-25,Ravenswood Ave & Lawrence Ave,12,5,Normal,42.06,-87.79
2024-02-25,Sheffield Ave & Fullerton Ave,13,8,Normal,41.98,-87.81
2024-02-25,Streeter Dr & Grand Ave,11,13,Normal,41.97,-87.73
2024-02-25,Streeter Dr & Grand Ave,12,32,Normal,41.97,-87.73
2024-02-25,Streeter Dr & Grand Ave,13,39,Normal,41.97,-87.73
2024-02-25,Streeter Dr & Grand Ave,16,26,Normal,41.97,-87.73
2024-02-25,Streeter Dr & Grand Ave,17,38,Normal,41.97,-87.73
2024-02-25,Streeter Dr & Grand Ave,18,12,Normal,41.97,-87.73
2024-02-25,University Ave & 57th St,12,14,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,13,12,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,15,8,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,16,11,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,17,10,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,19,10,Normal,41.97,-87.68
2024-02-25,University Ave & 57th St,20,9,Normal,41.97,-87.68
2024-02-25,Wells St & Concord Ln,11,8,Normal,41.96,-87.71
2024-02-25,Wells St & Concord Ln,13,16,Normal,41.96,-87.71
2024-02-25,Wells St & Concord Ln,14,15,Normal,41.96,-87.71
2024-02-25,Wells St & Concord Ln,16,12,Normal,41.96,-87.71
2024-02-25,Wells St & Concord Ln,18,8,Normal,41.96,-87.71
2024-02-25,Wells St & Elm St,11,8,Normal,42,-87.72
2024-02-25,Wells St & Elm St,15,11,Normal,42,-87.72
2024-02-25,Wells St & Elm St,18,10,Normal,42,-87.72
2024-02-26,Broadway & Barry Ave,13,10,Normal,41.99,-87.71
2024-02-26,Broadway & Barry Ave,15,14,Normal,41.99,-87.71
2024-02-26,Broadway & Barry Ave,19,9,Normal,41.99,-87.71
2024-02-26,Canal St & Adams St,12,11,Normal,41.98,-87.72
2024-02-26,Canal St & Adams St,15,12,Normal,41.98,-87.72
2024-02-26,Canal St & Adams St,6,10,Normal,41.98,-87.72
2024-02-26,Canal St & Adams St,8,16,Normal,41.98,-87.72
2024-02-26,Canal St & Adams St,9,12,Normal,41.98,-87.72
2024-02-26,Canal St & Madison St,15,16,Normal,41.97,-87.77
2024-02-26,Canal St & Madison St,18,12,Normal,41.97,-87.77
2024-02-26,Canal St & Madison St,8,15,Normal,41.97,-87.77
2024-02-26,Canal St & Madison St,9,9,Normal,41.97,-87.77
2024-02-26,Clark St & Elm St,16,13,Normal,41.99,-87.72
2024-02-26,Clark St & Elm St,18,14,Normal,41.99,-87.72
2024-02-26,Clark St & Elm St,19,10,Normal,41.99,-87.72
2024-02-26,Clark St & Elm St,20,11,Normal,41.99,-87.72
2024-02-26,Clinton St & Jackson Blvd,15,10,Normal,41.96,-87.72
2024-02-26,Clinton St & Jackson Blvd,18,8,Normal,41.96,-87.72
2024-02-26,Clinton St & Jackson Blvd,6,8,Normal,41.96,-87.72
2024-02-26,Clinton St & Jackson Blvd,7,11,Normal,41.96,-87.72
2024-02-26,Clinton St & Jackson Blvd,8,10,Normal,41.96,-87.72
2024-02-26,Clinton St & Madison St,15,13,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,16,18,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,18,22,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,19,11,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,6,12,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,8,23,Normal,41.98,-87.76
2024-02-26,Clinton St & Madison St,9,10,Normal,41.98,-87.76
2024-02-26,Clinton St & Washington Blvd,15,24,Normal,41.96,-87.82
2024-02-26,Clinton St & Washington Blvd,17,35,Normal,41.96,-87.82
2024-02-26,Clinton St & Washington Blvd,18,9,Normal,41.96,-87.82
2024-02-26,Clinton St & Washington Blvd,6,10,Normal,41.96,-87.82
2024-02-26,Clinton St & Washington Blvd,7,33,Normal,41.96,-87.82
2024-02-26,Clinton St & Washington Blvd,9,14,Normal,41.96,-87.82
2024-02-26,Daley Center Plaza,14,9,Normal,41.95,-87.68
2024-02-26,Daley Center Plaza,15,11,Normal,41.95,-87.68
2024-02-26,Daley Center Plaza,8,14,Normal,41.95,-87.68
2024-02-26,Daley Center Plaza,9,10,Normal,41.95,-87.68
2024-02-26,Dearborn St & Erie St,12,9,Normal,41.96,-87.69
2024-02-26,Dearborn St & Erie St,15,9,Normal,41.96,-87.69
2024-02-26,Dearborn St & Erie St,16,12,Normal,41.96,-87.69
2024-02-26,Dearborn St & Erie St,6,9,Normal,41.96,-87.69
2024-02-26,Dearborn St & Erie St,7,10,Normal,41.96,-87.69
2024-02-26,Dearborn St & Erie St,8,11,Normal,41.96,-87.69
2024-02-26,Ellis Ave & 55th St,11,9,Normal,41.794380188,-87.60158066666666
2024-02-26,Ellis Ave & 55th St,12,8,Normal,41.794380188,-87.60158066666666
2024-02-26,Ellis Ave & 55th St,15,12,Normal,41.794380188,-87.60158066666666
2024-02-26,Ellis Ave & 55th St,18,11,Normal,41.794380188,-87.60158066666666
2024-02-26,Ellis Ave & 55th St,9,8,Normal,41.794380188,-87.60158066666666
2024-02-26,Ellis Ave & 60th St,12,14,Normal,41.97,-87.72
2024-02-26,Ellis Ave & 60th St,13,11,Normal,41.97,-87.72
2024-02-26,Ellis Ave & 60th St,17,12,Normal,41.97,-87.72
2024-02-26,Ellis Ave & 60th St,18,15,Normal,41.97,-87.72
2024-02-26,Ellis Ave & 60th St,20,10,Normal,41.97,-87.72
2024-02-26,Ellis Ave & 60th St,21,14,Normal,41.97,-87.72
2024-02-26,Kingsbury St & Kinzie St,12,13,Normal,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,13,11,Normal,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,15,12,Normal,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,18,14,Normal,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,19,11,Normal,42,-87.78
2024-02-26,Kingsbury St & Kinzie St,6,17,Normal,42,-87.78
2024-02-26,Larrabee St & Kingsbury St,15,8,Normal,41.95,-87.69
2024-02-26,Larrabee St & Kingsbury St,16,15,Normal,41.95,-87.69
2024-02-26,Larrabee St & Kingsbury St,17,10,Normal,41.95,-87.69
2024-02-26,Larrabee St & Kingsbury St,9,9,Normal,41.95,-87.69
2024-02-26,Ravenswood Ave & Lawrence Ave,15,10,Normal,42.06,-87.79
2024-02-26,Ravenswood Ave & Lawrence Ave,18,10,Normal,42.06,-87.79
2024-02-26,Ravenswood Ave & Lawrence Ave,21,8,Normal,42.06,-87.79
2024-02-26,Ravenswood Ave & Lawrence Ave,7,12,Normal,42.06,-87.79
2024-02-26,Ravenswood Ave & Lawrence Ave,8,13,Normal,42.06,-87.79
2024-02-26,Sheffield Ave & Fullerton Ave,12,12,Normal,41.98,-87.81
2024-02-26,Sheffield Ave & Fullerton Ave,16,14,Normal,41.98,-87.81
2024-02-26,Sheffield Ave & Fullerton Ave,7,10,Normal,41.98,-87.81
2024-02-26,Sheffield Ave & Fullerton Ave,8,9,Normal,41.98,-87.81
2024-02-26,Streeter Dr & Grand Ave,13,17,Normal,41.97,-87.73
2024-02-26,Streeter Dr & Grand Ave,14,24,Normal,41.97,-87.73
2024-02-26,Streeter Dr & Grand Ave,15,26,Normal,41.97,-87.73
2024-02-26,Streeter Dr & Grand Ave,18,19,Normal,41.97,-87.73
2024-02-26,Streeter Dr & Grand Ave,19,17,Normal,41.97,-87.73
2024-02-26,University Ave & 57th St,10,11,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,11,9,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,12,15,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,13,9,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,14,12,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,17,15,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,18,15,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,20,12,Normal,41.97,-87.68
2024-02-26,University Ave & 57th St,21,12,Normal,41.97,-87.68
2024-02-26,Wells St & Concord Ln,17,10,Normal,41.96,-87.71
2024-02-26,Wells St & Concord Ln,19,9,Normal,41.96,-87.71
2024-02-26,Wells St & Elm St,15,8,Normal,42,-87.72
2024-02-26,Wells St & Elm St,16,11,Normal,42,-87.72
2024-02-26,Wells St & Elm St,19,14,Normal,42,-87.72
2024-02-26,Wells St & Elm St,6,11,Normal,42,-87.72
2024-02-26,Wells St & Elm St,7,11,Normal,42,-87.72
2024-02-27,Broadway & Barry Ave,12,10,Normal,41.99,-87.71
2024-02-27,Broadway & Barry Ave,13,9,Normal,41.99,-87.71
2024-02-27,Broadway & Barry Ave,14,9,Normal,41.99,-87.71
2024-02-27,Broadway & Barry Ave,15,11,Normal,41.99,-87.71
2024-02-27,Canal St & Adams St,12,8,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,14,8,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,15,15,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,17,29,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,18,13,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,6,8,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,7,16,Normal,41.98,-87.72
2024-02-27,Canal St & Adams St,9,11,Normal,41.98,-87.72
2024-02-27,Canal St & Madison St,15,13,Normal,41.97,-87.77
2024-02-27,Canal St & Madison St,18,9,Normal,41.97,-87.77
2024-02-27,Canal St & Madison St,7,14,Normal,41.97,-87.77
2024-02-27,Canal St & Madison St,8,20,Normal,41.97,-87.77
2024-02-27,Canal St & Madison St,9,15,Normal,41.97,-87.77
2024-02-27,Clark St & Elm St,14,8,Normal,41.99,-87.72
2024-02-27,Clark St & Elm St,15,14,Normal,41.99,-87.72
2024-02-27,Clark St & Elm St,18,13,Normal,41.99,-87.72
2024-02-27,Clark St & Elm St,6,12,Normal,41.99,-87.72
2024-02-27,Clark St & Elm St,7,17,Normal,41.99,-87.72
2024-02-27,Clark St & Elm St,8,12,Normal,41.99,-87.72
2024-02-27,Clinton St & Jackson Blvd,15,8,Normal,41.96,-87.72
2024-02-27,Clinton St & Jackson Blvd,18,10,Normal,41.96,-87.72
2024-02-27,Clinton St & Jackson Blvd,6,9,Normal,41.96,-87.72
2024-02-27,Clinton St & Jackson Blvd,7,14,Normal,41.96,-87.72
2024-02-27,Clinton St & Madison St,11,10,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,15,23,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,16,28,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,18,23,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,6,10,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,7,22,Normal,41.98,-87.76
2024-02-27,Clinton St & Madison St,9,11,Normal,41.98,-87.76
2024-02-27,Clinton St & Washington Blvd,10,8,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,12,13,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,15,18,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,16,31,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,18,14,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,6,18,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,7,18,Normal,41.96,-87.82
2024-02-27,Clinton St & Washington Blvd,9,18,Normal,41.96,-87.82
2024-02-27,Daley Center Plaza,11,9,Normal,41.95,-87.68
2024-02-27,Daley Center Plaza,12,8,Normal,41.95,-87.68
